ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,FAIXA_ETARIA,RISK_SCORE,PERFIL_RISCO,CREDIT_SCORE_FAIXA,MILEAGE_FAIXA,OUTCOME_LABEL
938115,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.2444900931240796,0.0,before 2015,0.0,1.0,32765,,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),,Com Sinistro
727943,16-25,Masculino,majority,0-9y,university,Classe Media,0.5757707974509628,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q2,Com Sinistro
766309,16-25,Masculino,majority,0-9y,high school,Baixa Renda,,0.0,before 2015,0.0,0.0,10238,10000.0,sports car,0,0,0,1,16-25,0,Baixo,,Q1 (Baixa),Com Sinistro
261229,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,0.468671965728324,1.0,after 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q1 (Baixa),Com Sinistro
60866,65+,Masculino,majority,20-29y,university,Alta Renda,0.6970834558464781,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,3,0,2,0,65+,5,Muito Alto,Q4 (Alto),Q3,Sem Sinistro
752797,40-64,Feminino,majority,20-29y,high school,Classe Trabalhadora,0.5429181079423034,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,1,1,0,0,40-64,2,Médio,Q3,Q4 (Alta),Sem Sinistro
45002,65+,Masculino,majority,30y+,high school,Alta Renda,0.6722562535141292,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,4,1,2,0,65+,7,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
482448,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.3864066185703315,0.0,before 2015,0.0,0.0,32765,8000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
549142,16-25,Masculino,majority,0-9y,university,Classe Media,0.5512978330713669,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q2,Com Sinistro
95138,40-64,Masculino,majority,20-29y,high school,Classe Media,0.5985570254244251,0.0,after 2015,1.0,0.0,10238,14000.0,sedan,4,1,4,0,40-64,9,Muito Alto,Q3,Q3,Sem Sinistro
851152,26-39,Feminino,majority,10-19y,none,Classe Trabalhadora,,0.0,before 2015,1.0,1.0,10238,,sedan,0,0,1,0,26-39,1,Médio,,,Sem Sinistro
615991,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.5824219946087406,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,0,40-64,3,Alto,Q3,Q2,Sem Sinistro
424820,26-39,Feminino,minority,10-19y,high school,Classe Media,0.540182723180248,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,1,0,26-39,1,Médio,Q3,,Sem Sinistro
807847,65+,Masculino,majority,20-29y,university,Alta Renda,0.6330139475122963,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,3,1,4,0,65+,8,Muito Alto,Q4 (Alto),Q3,Sem Sinistro
758983,40-64,Masculino,majority,20-29y,high school,Classe Media,0.552204630296896,1.0,after 2015,1.0,0.0,32765,12000.0,sedan,6,0,3,0,40-64,9,Muito Alto,Q3,Q2,Sem Sinistro
987114,26-39,Feminino,majority,0-9y,university,Classe Media,0.3266816101781183,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
873457,40-64,Masculino,minority,20-29y,high school,Classe Media,0.5880825424047316,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,7,1,1,0,40-64,9,Muito Alto,Q3,Q3,Sem Sinistro
699703,65+,Feminino,majority,0-9y,university,Alta Renda,0.7022748020975709,0.0,before 2015,1.0,1.0,92101,10000.0,sedan,0,0,0,1,65+,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
563342,65+,Feminino,majority,0-9y,university,Alta Renda,0.7266055391975765,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0,65+,0,Baixo,Q4 (Alto),Q3,Sem Sinistro
504412,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,2,3,1,26-39,8,Muito Alto,,Q2,Com Sinistro
284106,65+,Masculino,majority,30y+,university,Alta Renda,0.73238212135242,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,5,1,5,0,65+,11,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
78189,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.2012839211827758,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
427520,26-39,Masculino,majority,10-19y,university,Classe Media,0.4641607076311848,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,1,0,0,26-39,1,Médio,Q2,Q4 (Alta),Sem Sinistro
689030,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6579677428053038,1.0,after 2015,1.0,0.0,92101,13000.0,sedan,1,0,1,0,40-64,2,Médio,Q4 (Alto),Q3,Sem Sinistro
966467,65+,Masculino,majority,30y+,university,Alta Renda,0.6002161554309658,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,5,2,4,0,65+,11,Muito Alto,Q3,Q3,Sem Sinistro
288712,65+,Masculino,majority,30y+,university,Alta Renda,0.6663760181644964,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,3,0,7,0,65+,10,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
228114,26-39,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.4031472802313768,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0,26-39,0,Baixo,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
63715,65+,Masculino,majority,20-29y,university,Alta Renda,0.4169350441301069,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,5,1,5,0,65+,11,Muito Alto,Q1 (Baixo),Q3,Sem Sinistro
624077,65+,Feminino,majority,30y+,none,Alta Renda,0.5948797136778915,1.0,before 2015,1.0,1.0,32765,8000.0,sports car,10,0,1,0,65+,11,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
726352,26-39,Masculino,minority,10-19y,none,Baixa Renda,0.3804265034620669,0.0,before 2015,1.0,1.0,10238,16000.0,sedan,1,0,1,0,26-39,2,Médio,Q1 (Baixo),Q4 (Alta),Sem Sinistro
150072,16-25,Feminino,majority,0-9y,none,Baixa Renda,,0.0,before 2015,0.0,0.0,21217,14000.0,sedan,0,0,0,1,16-25,0,Baixo,,Q3,Com Sinistro
792396,65+,Feminino,majority,30y+,university,Alta Renda,0.680617632406099,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,2,2,0,65+,5,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
768933,40-64,Masculino,minority,0-9y,high school,Classe Trabalhadora,0.3559504699938693,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1,40-64,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
452356,40-64,Feminino,majority,10-19y,none,Classe Media,,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,2,0,0,0,40-64,2,Médio,,Q1 (Baixa),Sem Sinistro
849811,65+,Feminino,minority,30y+,high school,Alta Renda,0.587831426389767,1.0,after 2015,1.0,0.0,32765,,sports car,3,0,1,0,65+,4,Alto,Q3,,Sem Sinistro
579336,65+,Feminino,majority,10-19y,university,Alta Renda,0.5733880426029547,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,2,0,65+,2,Médio,Q3,Q1 (Baixa),Sem Sinistro
648922,16-25,Masculino,majority,0-9y,university,Classe Media,0.2964062828237805,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
47909,65+,Masculino,majority,10-19y,university,Alta Renda,0.4295096986208441,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,4,0,65+,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
619577,65+,Feminino,majority,30y+,university,Alta Renda,0.6885687186194461,1.0,after 2015,0.0,1.0,92101,11000.0,sedan,2,0,0,0,65+,2,Médio,Q4 (Alto),Q2,Sem Sinistro
212678,65+,Feminino,majority,20-29y,university,Alta Renda,0.700017431968704,1.0,after 2015,0.0,1.0,32765,13000.0,sedan,1,0,1,0,65+,2,Médio,Q4 (Alto),Q3,Sem Sinistro
579720,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,0.4495886310379405,0.0,before 2015,0.0,1.0,10238,,sports car,0,0,1,1,26-39,1,Médio,Q2,,Com Sinistro
995884,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6900455818778344,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,2,1,1,0,40-64,4,Alto,Q4 (Alto),Q2,Sem Sinistro
226326,40-64,Feminino,minority,10-19y,university,Classe Trabalhadora,0.4960298730510012,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,0,40-64,1,Médio,Q2,Q3,Sem Sinistro
943922,26-39,Masculino,majority,10-19y,university,Alta Renda,0.6563457625165399,0.0,after 2015,1.0,1.0,32765,6000.0,sedan,8,0,0,0,26-39,8,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
510116,40-64,Masculino,majority,0-9y,high school,Classe Media,0.4983566259941653,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0,40-64,0,Baixo,Q2,Q2,Sem Sinistro
536546,16-25,Feminino,majority,0-9y,university,Classe Media,0.5463825431033477,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0,16-25,0,Baixo,Q3,Q2,Sem Sinistro
75592,40-64,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.3158628767091658,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,1,0,40-64,1,Médio,Q1 (Baixo),Q2,Sem Sinistro
487116,26-39,Masculino,majority,10-19y,none,Classe Trabalhadora,0.5300643171181573,1.0,before 2015,0.0,0.0,10238,,sedan,1,0,2,1,26-39,3,Alto,Q3,,Com Sinistro
936820,26-39,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.3578391720711443,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,1,0,0,1,26-39,1,Médio,Q1 (Baixo),Q2,Com Sinistro
634050,65+,Masculino,majority,10-19y,university,Alta Renda,0.672756052841708,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,1,0,2,0,65+,3,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
307397,40-64,Masculino,majority,20-29y,university,Alta Renda,0.7419993760301162,1.0,after 2015,0.0,1.0,10238,,sedan,2,0,2,0,40-64,4,Alto,Q4 (Alto),,Sem Sinistro
558748,65+,Feminino,majority,30y+,university,Alta Renda,0.6226519789949738,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,0,65+,1,Médio,Q4 (Alto),Q2,Sem Sinistro
856630,16-25,Feminino,majority,0-9y,high school,Classe Media,0.4801406677163008,0.0,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q3,Com Sinistro
200009,65+,Masculino,majority,30y+,university,Alta Renda,0.6787954309829434,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,5,1,3,0,65+,9,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
784462,65+,Masculino,majority,30y+,university,Alta Renda,,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,13,1,6,0,65+,20,Muito Alto,,Q1 (Baixa),Sem Sinistro
792252,40-64,Feminino,majority,20-29y,university,Alta Renda,0.5152467080125883,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,2,0,1,0,40-64,3,Alto,Q2,Q2,Sem Sinistro
462586,26-39,Masculino,majority,10-19y,none,Classe Trabalhadora,0.4899205986325767,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,3,0,1,0,26-39,4,Alto,Q2,Q3,Sem Sinistro
577965,65+,Masculino,majority,30y+,high school,Classe Media,0.4219579486132668,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,4,0,6,0,65+,10,Muito Alto,Q2,Q2,Sem Sinistro
818248,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5843548496662949,1.0,before 2015,0.0,0.0,10238,,sedan,1,0,2,0,40-64,3,Alto,Q3,,Sem Sinistro
491438,16-25,Masculino,majority,0-9y,none,Baixa Renda,,0.0,before 2015,0.0,0.0,10238,9000.0,sedan,0,0,0,1,16-25,0,Baixo,,Q1 (Baixa),Com Sinistro
896587,65+,Feminino,majority,30y+,high school,Alta Renda,0.5581569698935803,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q3,Sem Sinistro
431538,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.19414954837432,0.0,before 2015,1.0,0.0,10238,12000.0,sports car,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
164516,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.300497330390378,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
479577,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6670906918498556,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,4,0,0,0,40-64,4,Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
395233,40-64,Masculino,majority,0-9y,high school,Alta Renda,0.6130724079074048,1.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1,40-64,0,Baixo,Q3,,Com Sinistro
221838,40-64,Masculino,majority,10-19y,university,Alta Renda,,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,3,0,2,0,40-64,5,Muito Alto,,Q2,Sem Sinistro
938476,26-39,Masculino,minority,10-19y,high school,Classe Media,0.5952817629709132,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,1,0,1,0,26-39,2,Médio,Q3,Q1 (Baixa),Sem Sinistro
112454,26-39,Masculino,majority,0-9y,none,Baixa Renda,0.3482357882933829,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
91246,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.3566396714745861,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,1,0,26-39,4,Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
2743,26-39,Feminino,majority,10-19y,none,Classe Trabalhadora,0.3486591269429803,0.0,before 2015,1.0,0.0,21217,12000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
248888,40-64,Masculino,majority,0-9y,high school,Classe Media,0.5594684860915574,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1,40-64,0,Baixo,Q3,Q2,Com Sinistro
195523,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.514483730987584,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q2,Com Sinistro
981926,40-64,Feminino,majority,20-29y,university,Alta Renda,0.5626384060668865,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,2,1,0,0,40-64,3,Alto,Q3,Q3,Sem Sinistro
593426,40-64,Masculino,majority,20-29y,university,Classe Media,0.5717246252857962,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,2,2,1,0,40-64,5,Muito Alto,Q3,Q4 (Alta),Sem Sinistro
235574,65+,Feminino,majority,30y+,university,Alta Renda,0.6510078690171576,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,5,0,2,0,65+,7,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
440993,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,0.3707348173567914,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
446993,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.3051450776813433,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q3,Sem Sinistro
82684,26-39,Masculino,majority,10-19y,university,Alta Renda,0.5744144216758436,1.0,before 2015,0.0,0.0,32765,,sedan,2,0,5,1,26-39,7,Muito Alto,Q3,,Com Sinistro
301242,26-39,Feminino,majority,10-19y,university,Classe Media,0.4500145680826032,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,1,0,26-39,2,Médio,Q2,Q3,Sem Sinistro
784122,26-39,Masculino,majority,10-19y,university,Alta Renda,0.6364490959261638,1.0,before 2015,1.0,1.0,10238,,sedan,0,1,4,0,26-39,5,Muito Alto,Q4 (Alto),,Sem Sinistro
884967,65+,Masculino,majority,30y+,university,Alta Renda,0.4576717029360895,0.0,before 2015,1.0,1.0,10238,,sedan,4,0,8,0,65+,12,Muito Alto,Q2,,Sem Sinistro
7722,26-39,Feminino,minority,0-9y,high school,Baixa Renda,0.3357473732007096,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
278557,26-39,Feminino,majority,10-19y,none,Baixa Renda,0.3186947648911332,0.0,before 2015,0.0,1.0,32765,,sports car,1,2,0,0,26-39,3,Alto,Q1 (Baixo),,Sem Sinistro
123443,26-39,Masculino,majority,10-19y,university,Alta Renda,0.5578403271955679,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,0,0,0,26-39,2,Médio,Q3,Q1 (Baixa),Sem Sinistro
112143,16-25,Feminino,majority,0-9y,none,Classe Trabalhadora,0.1924274124285441,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
912138,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,0.3528243251354439,0.0,before 2015,1.0,1.0,32765,11000.0,sports car,6,1,3,1,26-39,10,Muito Alto,Q1 (Baixo),Q2,Com Sinistro
601305,65+,Feminino,majority,0-9y,university,Alta Renda,0.647569234863379,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1,65+,0,Baixo,Q4 (Alto),Q2,Com Sinistro
602274,16-25,Feminino,majority,0-9y,high school,Classe Media,0.4572362634438549,1.0,after 2015,0.0,0.0,92101,10000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q1 (Baixa),Sem Sinistro
352099,26-39,Masculino,majority,10-19y,none,Classe Media,0.5042469291759577,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,0,26-39,1,Médio,Q2,Q3,Sem Sinistro
660400,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.3749625006784157,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
267614,16-25,Feminino,majority,0-9y,university,Alta Renda,0.6603156212983624,1.0,before 2015,0.0,1.0,10238,11000.0,sports car,0,0,0,0,16-25,0,Baixo,Q4 (Alto),Q2,Sem Sinistro
974380,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.4169178873741152,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,3,0,0,0,40-64,3,Alto,Q1 (Baixo),Q2,Sem Sinistro
346585,26-39,Feminino,majority,10-19y,high school,Alta Renda,0.6350840347750659,1.0,before 2015,1.0,0.0,10238,17000.0,sedan,0,1,0,0,26-39,1,Médio,Q4 (Alto),Q4 (Alta),Sem Sinistro
536135,26-39,Masculino,majority,10-19y,high school,Classe Media,0.4049288507406456,1.0,before 2015,1.0,1.0,92101,11000.0,sedan,2,0,0,0,26-39,2,Médio,Q1 (Baixo),Q2,Sem Sinistro
75569,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.4956283926329951,0.0,after 2015,1.0,0.0,10238,11000.0,sedan,2,0,0,0,40-64,2,Médio,Q2,Q2,Sem Sinistro
415320,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.3921778349659278,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),,Com Sinistro
645135,40-64,Feminino,majority,10-19y,high school,Alta Renda,0.5149450496137513,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,0,40-64,2,Médio,Q2,Q2,Sem Sinistro
421596,65+,Masculino,majority,30y+,university,Alta Renda,0.5032225392796313,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,6,2,10,0,65+,18,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
164636,26-39,Feminino,majority,10-19y,university,Alta Renda,0.7140339031205747,1.0,before 2015,1.0,1.0,21217,11000.0,sedan,0,0,0,1,26-39,0,Baixo,Q4 (Alto),Q2,Com Sinistro
405100,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.3670512395145257,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,1,1,26-39,2,Médio,Q1 (Baixo),Q3,Com Sinistro
315223,40-64,Feminino,majority,20-29y,high school,Classe Media,0.5793929043624154,1.0,before 2015,0.0,0.0,92101,13000.0,sedan,2,0,0,0,40-64,2,Médio,Q3,Q3,Sem Sinistro
628723,40-64,Feminino,majority,20-29y,high school,Classe Media,0.5584702236402418,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,4,0,40-64,5,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
483693,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.2919776582051944,0.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
416795,40-64,Feminino,majority,20-29y,high school,Classe Media,0.6615841421190086,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,5,0,0,0,40-64,5,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
712973,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.3788290288330991,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
755061,16-25,Feminino,minority,0-9y,high school,Baixa Renda,0.3740705590179875,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
625426,40-64,Masculino,majority,20-29y,university,Alta Renda,,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,3,1,2,0,40-64,6,Muito Alto,,Q3,Sem Sinistro
162614,65+,Masculino,majority,30y+,university,Alta Renda,0.4593785751523136,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,5,0,65+,6,Muito Alto,Q2,Q3,Sem Sinistro
732843,40-64,Masculino,majority,20-29y,university,Classe Media,,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,2,0,5,0,40-64,7,Muito Alto,,Q4 (Alta),Sem Sinistro
466761,40-64,Feminino,majority,0-9y,university,Alta Renda,0.4654506837575693,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0,40-64,0,Baixo,Q2,Q2,Sem Sinistro
498232,16-25,Masculino,minority,0-9y,high school,Classe Media,0.4086866980912735,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
170391,65+,Feminino,majority,20-29y,high school,Alta Renda,0.5888021385021842,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,0,65+,4,Alto,Q3,Q2,Sem Sinistro
918640,40-64,Masculino,majority,20-29y,high school,Alta Renda,0.61502467895473,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,3,1,0,0,40-64,4,Alto,Q3,Q1 (Baixa),Sem Sinistro
937134,65+,Feminino,majority,30y+,high school,Alta Renda,,1.0,before 2015,1.0,1.0,32765,8000.0,sedan,2,0,0,0,65+,2,Médio,,Q1 (Baixa),Sem Sinistro
273764,40-64,Feminino,majority,20-29y,university,Alta Renda,0.5464601140543317,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,1,0,40-64,2,Médio,Q3,Q1 (Baixa),Sem Sinistro
418555,26-39,Feminino,minority,10-19y,none,Classe Trabalhadora,,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,1,0,1,0,26-39,2,Médio,,Q4 (Alta),Sem Sinistro
344228,65+,Masculino,majority,0-9y,university,Alta Renda,0.737994819837278,1.0,after 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,0,65+,0,Baixo,Q4 (Alto),Q4 (Alta),Sem Sinistro
809278,40-64,Feminino,majority,10-19y,none,Classe Trabalhadora,0.4273733642706479,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,3,0,0,0,40-64,3,Alto,Q2,Q1 (Baixa),Sem Sinistro
68145,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.4129918414421705,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),,Com Sinistro
128369,40-64,Masculino,majority,20-29y,university,Alta Renda,0.6953231970861331,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,3,1,1,0,40-64,5,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
194925,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.2912344134674337,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
303507,16-25,Feminino,majority,0-9y,high school,Baixa Renda,0.2441332629984765,0.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
244931,65+,Masculino,majority,0-9y,university,Alta Renda,0.5082740148521835,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0,65+,0,Baixo,Q2,Q1 (Baixa),Sem Sinistro
570030,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.2932584812581273,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q3,Sem Sinistro
918038,26-39,Feminino,majority,10-19y,none,Baixa Renda,0.3436417190829057,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,1,0,1,26-39,1,Médio,Q1 (Baixo),Q3,Com Sinistro
102325,16-25,Feminino,majority,0-9y,university,Baixa Renda,0.5033225200786,0.0,before 2015,0.0,0.0,10238,15000.0,sports car,0,0,0,1,16-25,0,Baixo,Q2,Q4 (Alta),Com Sinistro
653061,26-39,Feminino,majority,0-9y,university,Alta Renda,,0.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0,26-39,0,Baixo,,,Sem Sinistro
706892,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6630513690689503,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,0,0,40-64,2,Médio,Q4 (Alto),,Sem Sinistro
761911,40-64,Masculino,majority,0-9y,none,Baixa Renda,0.2027084379448271,0.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1,40-64,0,Baixo,Q1 (Baixo),Q2,Com Sinistro
271656,26-39,Feminino,majority,10-19y,high school,Alta Renda,0.665343329329833,1.0,before 2015,1.0,1.0,32765,12000.0,sedan,1,0,0,0,26-39,1,Médio,Q4 (Alto),Q2,Sem Sinistro
